,sub_idx,file_idx,is_exclude,h,v,d,x,y,z,win_idx,win_num,h_p,v_p,d_p,x_p,y_p,z_p,e_h,e_v,e_d,e_x,e_y,e_z,e_mse,m,std,med,max
0,4,0,0,30.0,0.0,1.7,0.8499999999999999,0.0,1.4722431864335457,0,31,12.833053,2.6496148,1.6930486,-0.58699375,0.04952538,1.5918247,-9.801307,1.6285715,0.0,0.26300627,0.0495255,0.11958146,0.29312932,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
1,4,0,0,30.0,0.0,1.7,0.8499999999999999,0.0,1.4722431864335457,1,31,13.108156,2.9991646,1.6924592,-0.63226366,0.0509938,1.5742358,-8.16169,1.674437,0.0,0.2177363,0.05099392,0.10199273,0.24578851,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
2,4,0,0,30.0,0.0,1.7,0.8499999999999999,0.0,1.4722431864335457,2,31,12.757735,2.7435775,1.6921251,-0.6623521,0.038211703,1.5621251,-7.0646563,1.2166343,0.0,0.18764782,0.038211823,0.08988178,0.21154334,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
3,4,0,0,30.0,0.0,1.7,0.8499999999999999,0.0,1.4722431864335457,3,31,11.026586,2.58324,1.6919564,-0.65057915,0.023298025,1.5667359,-7.491067,0.6684351,0.0,0.19942081,0.023298264,0.094492674,0.22190163,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
4,4,0,0,30.0,0.0,1.7,0.8499999999999999,0.0,1.4722431864335457,4,31,10.838694,3.2966833,1.692032,-0.6834272,0.03637147,1.5524989,-6.2856007,1.1209583,0.0,0.16657275,0.03637159,0.08025563,0.18844187,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
5,4,0,0,30.0,0.0,1.7,0.8499999999999999,0.0,1.4722431864335457,5,31,11.11341,4.3438516,1.6925234,-0.7277594,0.05744338,1.5319936,-4.644043,1.8654661,0.0,0.12224054,0.0574435,0.059750438,0.14769097,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
6,4,0,0,30.0,0.0,1.7,0.8499999999999999,0.0,1.4722431864335457,6,31,9.672174,4.926939,1.6931918,-0.72277236,0.06606197,1.5335003,-4.8302565,2.1317916,0.0,0.1272276,0.06606209,0.061257124,0.15589578,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
7,4,0,0,30.0,0.0,1.7,0.8499999999999999,0.0,1.4722431864335457,7,31,7.8373146,5.4739847,1.6940842,-0.7065914,0.073607445,1.5398804,-5.433408,2.3412704,0.0,0.14340842,0.073607564,0.067637324,0.17481092,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
8,4,0,0,30.0,0.0,1.7,0.8499999999999999,0.0,1.4722431864335457,8,31,7.591229,4.822127,1.6952168,-0.72441816,0.047551394,1.5329715,-4.766666,1.4552903,0.0,0.12558174,0.047551513,0.06072831,0.14737655,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
9,4,0,0,30.0,0.0,1.7,0.8499999999999999,0.0,1.4722431864335457,9,31,7.7006826,4.0870476,1.6964623,-0.7554431,0.01697874,1.5195482,-3.5942984,0.43981504,0.0,0.09455687,0.01697886,0.047304988,0.10708429,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
10,4,0,0,30.0,0.0,1.7,0.8499999999999999,0.0,1.4722431864335457,10,31,7.7616673,3.7611923,1.6977823,-0.7794378,0.0006146431,1.508267,-2.6790962,-0.0952754,0.0,0.070562124,0.0006147623,0.036023736,0.079228155,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
11,4,0,0,30.0,0.0,1.7,0.8499999999999999,0.0,1.4722431864335457,11,31,7.382611,3.12738,1.6991551,-0.7877872,-0.02315867,1.5041393,-2.3328967,-0.89616966,0.0,0.062212825,-0.023158431,0.031896114,0.07364856,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
12,4,0,0,30.0,0.0,1.7,0.8499999999999999,0.0,1.4722431864335457,12,31,7.286544,3.1259446,1.7005415,-0.80019003,-0.026158094,1.4979491,-1.8566227,-0.981091,0.0,0.049809873,-0.026157975,0.025705934,0.061855137,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
13,4,0,0,30.0,0.0,1.7,0.8499999999999999,0.0,1.4722431864335457,13,31,5.9445662,2.9544244,1.701856,-0.7769944,-0.03139448,1.5090566,-2.7098098,-1.2068343,0.0,0.0730055,-0.031394362,0.036813498,0.0875822,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
14,4,0,0,30.0,0.0,1.7,0.8499999999999999,0.0,1.4722431864335457,14,31,5.3437953,3.05647,1.7031641,-0.7698341,-0.02644384,1.5123943,-2.9782977,-1.0575552,0.0,0.0801658,-0.02644372,0.040151,0.09347689,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
15,4,0,0,30.0,0.0,1.7,0.8499999999999999,0.0,1.4722431864335457,15,31,5.608776,2.8540483,1.7043757,-0.7845054,-0.03141725,1.5053267,-2.4178257,-1.1993494,0.0,0.06549454,-0.03141713,0.033083558,0.07981912,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
16,4,0,0,30.0,0.0,1.7,0.8499999999999999,0.0,1.4722431864335457,16,31,6.2439213,2.701705,1.7055849,-0.80613905,-0.03907442,1.4946294,-1.5901728,-1.415319,0.0,0.043860853,-0.0390743,0.022386193,0.06286269,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
17,4,0,0,30.0,0.0,1.7,0.8499999999999999,0.0,1.4722431864335457,17,31,6.707181,2.8848205,1.7067488,-0.821907,-0.03418815,1.4867709,-1.0039697,-1.2174778,0.0,0.028092802,-0.034188032,0.014527917,0.04657346,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
18,4,0,0,30.0,0.0,1.7,0.8499999999999999,0.0,1.4722431864335457,18,31,6.9679656,2.6759334,1.7078825,-0.83097833,-0.04057777,1.4820133,-0.6467447,-1.4130664,0.0,0.01902163,-0.04057765,0.009770274,0.045867484,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
19,4,0,0,30.0,0.0,1.7,0.8499999999999999,0.0,1.4722431864335457,19,31,6.696112,2.4019284,1.7089902,-0.824998,-0.048146486,1.484915,-0.85513115,-1.6803074,0.0,0.025001943,-0.048146367,0.012671828,0.055711266,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
20,4,0,0,30.0,0.0,1.7,0.8499999999999999,0.0,1.4722431864335457,20,31,6.2226334,2.6836166,1.7100183,-0.8114083,-0.035066962,1.4920163,-1.3907843,-1.2695894,0.0,0.038591683,-0.035066843,0.019773006,0.055767134,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
21,4,0,0,30.0,0.0,1.7,0.8499999999999999,0.0,1.4722431864335457,21,31,5.6551642,2.9551969,1.7108545,-0.79607886,-0.022693396,1.499699,-1.9861755,-0.88776875,0.0,0.053921103,-0.022693276,0.027455807,0.064624235,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
22,4,0,0,30.0,0.0,1.7,0.8499999999999999,0.0,1.4722431864335457,22,31,6.074802,2.9856224,1.7116212,-0.8076586,-0.01994431,1.4940286,-1.5594249,-0.7669854,0.0,0.04234135,-0.019944191,0.021785498,0.05162527,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
23,4,0,0,30.0,0.0,1.7,0.8499999999999999,0.0,1.4722431864335457,23,31,6.668521,2.8811126,1.7122383,-0.82219017,-0.022524238,1.4867189,-1.0110173,-0.8199024,0.0,0.027809799,-0.022524118,0.014475822,0.038604017,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
24,4,0,0,30.0,0.0,1.7,0.8499999999999999,0.0,1.4722431864335457,24,31,6.8752213,2.5750275,1.7126757,-0.8252764,-0.029829144,1.4850821,-0.88120174,-1.0588431,0.0,0.02472347,-0.029829025,0.01283896,0.040814944,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
25,4,0,0,30.0,0.0,1.7,0.8499999999999999,0.0,1.4722431864335457,25,31,7.162416,2.4888988,1.7129909,-0.8309372,-0.030953288,1.4821666,-0.66609144,-1.0844679,0.0,0.019062698,-0.030953169,0.009923577,0.037682388,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
26,4,0,0,30.0,0.0,1.7,0.8499999999999999,0.0,1.4722431864335457,26,31,7.443082,2.3847556,1.713243,-0.8361467,-0.032637596,1.4794495,-0.46681213,-1.1299167,0.0,0.013853192,-0.032637477,0.0072060823,0.036180705,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
27,4,0,0,30.0,0.0,1.7,0.8499999999999999,0.0,1.4722431864335457,27,31,7.4787827,2.382699,1.7134318,-0.83497137,-0.032325625,1.48007,-0.5122161,-1.1218219,0.0,0.015028596,-0.032325506,0.007826805,0.03649734,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
28,4,0,0,30.0,0.0,1.7,0.8499999999999999,0.0,1.4722431864335457,28,31,7.6228666,2.0498343,1.7135817,-0.8360262,-0.0420475,1.479364,-0.4543066,-1.4468498,0.0,0.013973713,-0.04204738,0.0071208477,0.044877093,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
29,4,0,0,30.0,0.0,1.7,0.8499999999999999,0.0,1.4722431864335457,29,31,7.46808,2.0126023,1.7137156,-0.83028895,-0.042911172,1.4823334,-0.6691003,-1.487803,0.0,0.019711018,-0.042911053,0.010090232,0.048287634,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
30,4,0,0,30.0,0.0,1.7,0.8499999999999999,0.0,1.4722431864335457,30,31,7.675379,1.910542,1.7137511,-0.833962,-0.044378996,1.4804,-0.527545,-1.5299277,0.0,0.016037941,-0.044378877,0.008156776,0.047887716,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
31,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,0,38,-16.900827,-14.955624,1.6787014,-0.09429439,-0.46688807,1.5705467,7.4425373,1.596838,0.0,-0.21044195,0.006456375,0.016030908,0.2111504,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
32,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,1,38,-16.245014,-14.434515,1.6756299,-0.1108917,-0.45200706,1.5719602,6.8332653,1.4539394,0.0,-0.19373032,0.0077114105,0.011310697,0.19421338,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
33,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,2,38,-15.577949,-14.1933975,1.6729342,-0.12919472,-0.44709504,1.5705748,6.1852694,1.0295525,0.0,-0.17515847,0.001083374,0.004737854,0.17522588,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
34,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,3,38,-14.759591,-13.346497,1.6706846,-0.15136996,-0.42631304,1.5737538,5.663907,1.1509571,0.0,-0.16131523,0.008317709,0.0027948618,0.16155371,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
35,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,4,38,-12.97681,-13.503851,1.66898,-0.19893798,-0.43713093,1.5664095,6.143238,0.3169632,0.0,-0.17304876,-0.0141996145,-0.008555651,0.17384103,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
36,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,5,38,-12.328437,-12.573263,1.6678903,-0.21790503,-0.4137622,1.5704498,5.5216208,0.69706345,0.0,-0.15679547,-0.00026392937,-0.0073548555,0.15696809,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
37,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,6,38,-12.429712,-12.594255,1.6673105,-0.21324936,-0.4149183,1.5706353,4.2987194,0.081251144,0.0,-0.12109158,-0.0122869015,-0.010017633,0.1221249,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
38,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,7,38,-11.43096,-12.363445,1.6670346,-0.23749761,-0.41321874,1.5688472,4.238331,-0.31973457,0.0,-0.11848629,-0.022316694,-0.014505744,0.12143909,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
39,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,8,38,-10.533413,-12.083979,1.6671901,-0.2601285,-0.41014647,1.5675107,4.1841593,-0.4310894,0.0,-0.116700605,-0.024503589,-0.016766071,0.12041826,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
40,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,9,38,-9.843882,-12.177622,1.6676373,-0.27419862,-0.4149686,1.5651737,4.1205196,-1.0185966,0.0,-0.11345968,-0.04003048,-0.021529436,0.122225426,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
41,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,10,38,-8.597006,-11.775948,1.668182,-0.3034898,-0.40768254,1.5634149,4.692234,-0.9850178,0.0,-0.12964804,-0.040071607,-0.02493751,0.13797185,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
42,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,11,38,-7.339471,-11.361347,1.6688349,-0.33163273,-0.39535356,1.5624416,5.4210224,-1.0135345,0.0,-0.15022811,-0.041980147,-0.029379368,0.15872608,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
43,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,12,38,-6.7712083,-10.7558975,1.6694669,-0.338345,-0.37520516,1.5666869,5.4489865,-0.56916237,0.0,-0.15241456,-0.028890371,-0.027101517,0.15747808,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
44,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,13,38,-5.985307,-10.836569,1.6700268,-0.34808028,-0.37452447,1.5655795,5.7721515,-0.94367313,0.0,-0.16073689,-0.039518237,-0.03122127,0.1684423,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
45,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,14,38,-5.554063,-10.385332,1.6704316,-0.34525102,-0.35580993,1.5707657,5.6900206,-0.70696735,0.0,-0.15933941,-0.03207934,-0.029075265,0.16511664,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
46,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,15,38,-5.5366993,-10.553532,1.6707783,-0.32607147,-0.35275626,1.5755361,5.2493753,-1.060091,0.0,-0.14643045,-0.040765643,-0.027881026,0.154535,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
47,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,16,38,-5.290835,-9.668175,1.6710266,-0.31517822,-0.3204906,1.5846497,5.090711,-0.33522415,0.0,-0.1439252,-0.019626617,-0.022303581,0.14695959,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
48,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,17,38,-5.46112,-9.811587,1.6711408,-0.28763077,-0.31681132,1.5905012,4.5087895,-0.68806744,0.0,-0.12696593,-0.02831304,-0.020306706,0.13165992,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
49,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,18,38,-4.5848427,-9.294464,1.6711853,-0.28570098,-0.29221737,1.5958798,5.0209894,-0.34948158,0.0,-0.14252576,-0.019101143,-0.01960969,0.14513092,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
50,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,19,38,-4.22212,-8.935775,1.6711954,-0.2688833,-0.2753923,1.6019828,5.026775,-0.16176033,0.0,-0.1433511,-0.013355374,-0.017323732,0.1450104,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
51,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,20,38,-3.7951097,-8.375622,1.6711173,-0.25337106,-0.25132287,1.6086329,5.1800623,0.21214962,0.0,-0.14868659,-0.0023732185,-0.014664531,0.14942685,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
52,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,21,38,-3.5413773,-8.22844,1.671113,-0.2321873,-0.24048638,1.6138071,5.248021,0.27891636,0.0,-0.15095676,2.8967857e-05,-0.01271379,0.15149121,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
53,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,22,38,-2.8390093,-7.908838,1.6711175,-0.2240512,-0.22602177,1.6176506,5.7721786,0.5551839,0.0,-0.16652688,0.008254409,-0.011556625,0.16713136,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
54,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,23,38,-2.285189,-7.0967956,1.6711739,-0.21101774,-0.19570446,1.6239563,6.2225266,1.3118415,0.0,-0.18049258,0.030710936,-0.007954001,0.18325938,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
55,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,24,38,-2.1318915,-7.284909,1.6713262,-0.1852816,-0.19320953,1.6282227,6.3664455,1.1585193,0.0,-0.18439274,0.027318716,-0.005932212,0.18649983,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
56,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,25,38,-1.9485953,-6.8749294,1.6714823,-0.15670829,-0.17826927,1.6339164,6.4880056,1.5982504,0.0,-0.18808325,0.04133475,-0.0014128685,0.1925769,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
57,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,26,38,-1.87185,-6.865876,1.6716913,-0.12578246,-0.173949,1.6381173,6.5498247,1.6846838,0.0,-0.18958679,0.0451591,0.0022364855,0.19490382,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
58,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,27,38,-1.7087435,-6.694342,1.6719588,-0.09698862,-0.16724825,1.6419431,6.7114434,1.9519029,0.0,-0.1938859,0.054221988,0.006476879,0.20142919,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
59,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,28,38,-1.6886193,-6.7787004,1.6722809,-0.06733529,-0.16873825,1.6444511,6.730697,2.040897,0.0,-0.19386256,0.05811155,0.01022768,0.20264316,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
60,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,29,38,-1.4505019,-7.0209937,1.6725862,-0.04227864,-0.17613149,1.6456168,6.9643407,1.9759746,0.0,-0.19997737,0.05755353,0.013601184,0.20853859,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
61,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,30,38,-1.2654763,-6.8944993,1.6728901,-0.018071033,-0.16962075,1.6477755,7.14217,2.3359704,0.0,-0.20415613,0.06945217,0.01817894,0.21641119,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
62,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,31,38,-1.1664956,-7.0446377,1.6731538,0.0072900653,-0.17263496,1.6485981,7.2372923,2.4100494,0.0,-0.20595884,0.07296288,0.021949649,0.21960059,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
63,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,32,38,-1.1322984,-6.967329,1.6733779,0.03189057,-0.16544223,1.6499963,7.280463,2.7159414,0.0,-0.20607108,0.0828836,0.025990725,0.22363028,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
64,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,33,38,-1.4608881,-7.2678757,1.6734909,0.06806433,-0.16769421,1.6496911,6.963066,2.6032104,0.0,-0.19607481,0.080298066,0.028529048,0.213792,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
65,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,34,38,-1.7246329,-7.608441,1.6735562,0.09997344,-0.17174113,1.6486217,6.7335067,2.3932986,0.0,-0.1889703,0.074564695,0.030315638,0.20539889,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
66,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,35,38,-2.057556,-7.806074,1.6735883,0.13083772,-0.17364872,1.6471688,6.477476,2.3024483,0.0,-0.18112971,0.0718689,0.032019258,0.19747998,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
67,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,36,38,-2.2503664,-7.9278913,1.6735753,0.15202886,-0.17482364,1.6457539,6.37399,2.2712722,0.0,-0.17774105,0.07093704,0.033551693,0.19429271,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
68,4,1,0,-30.0,-20.0,1.7,-0.798738727668022,-0.5035368256342405,1.3834560582939353,37,38,-2.1485162,-7.858349,1.6735423,0.16209558,-0.17535019,1.6449436,6.5996547,2.4204693,0.0,-0.18363824,0.075320125,0.03646493,0.20180638,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
69,4,2,0,30.0,20.0,1.7,0.798738727668022,0.5035368256342405,1.3834560582939353,0,32,6.929182,12.044731,1.6755759,-0.06952682,0.40426052,1.6112344,-14.035898,-5.125189,0.0,0.37703115,-0.12639618,0.11456549,0.41382816,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
70,4,2,0,30.0,20.0,1.7,0.798738727668022,0.5035368256342405,1.3834560582939353,1,32,7.116953,12.605684,1.6738336,-0.07284859,0.41483986,1.6061972,-12.264967,-4.354063,0.0,0.33078593,-0.10799456,0.0947566,0.36063966,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
71,4,2,0,30.0,20.0,1.7,0.798738727668022,0.5035368256342405,1.3834560582939353,2,32,6.9798098,12.775766,1.6724844,-0.07000616,0.42058742,1.6029727,-10.78387,-4.0119114,0.0,0.2916263,-0.10119867,0.080527544,0.31901687,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
72,4,2,0,30.0,20.0,1.7,0.798738727668022,0.5035368256342405,1.3834560582939353,3,32,6.026033,13.830917,1.6715065,-0.04573845,0.44730747,1.5956209,-10.080481,-2.8000221,0.0,0.27517036,-0.070510864,0.062445283,0.29084346,0.21221338212490082,0.17882321774959564,0.16155987977981567,1.3858587741851807
