,sub_idx,file_idx,is_exclude,h,v,d,x,y,z,win_idx,win_num,h_p,v_p,d_p,x_p,y_p,z_p,e_h,e_v,e_d,e_x,e_y,e_z,e_mse,m,std,med,max
0,7,0,0,0.0,0.0,0.9,0.0,0.0,0.9,0,54,1.6991851,18.522112,0.88687825,-0.020147702,0.26427305,0.858016,1.3653316,17.359255,0.0,-0.02014771,0.2642734,-0.041983962,0.26834494,0.1739053577184677,0.17317892611026764,0.11927662044763565,1.4182230234146118
1,7,0,0,0.0,0.0,0.9,0.0,0.0,0.9,1,54,-1.8382405,14.846548,0.8865113,0.03406759,0.21367908,0.87238634,-2.2768505,13.961223,0.0,0.034067586,0.21367931,-0.02761352,0.21813288,0.1739053577184677,0.17317892611026764,0.11927662044763565,1.4182230234146118
2,7,0,0,0.0,0.0,0.9,0.0,0.0,0.9,2,54,-2.4005115,5.1996517,0.88643205,0.04528256,0.07046282,0.8959842,-2.9396787,4.563537,0.0,0.045282558,0.07046306,-0.0040158033,0.08385511,0.1739053577184677,0.17317892611026764,0.11927662044763565,1.4182230234146118
3,7,0,0,0.0,0.0,0.9,0.0,0.0,0.9,3,54,1.6300972,1.6800108,0.8865875,-0.014982536,0.01939392,0.89952564,0.96955717,1.2535586,0.0,-0.01498254,0.01939416,-0.00047433376,0.024511933,0.1739053577184677,0.17317892611026764,0.11927662044763565,1.4182230234146118
4,7,0,0,0.0,0.0,0.9,0.0,0.0,0.9,4,54,-0.75294995,1.6882956,0.8869138,0.023989396,0.020759106,0.89952326,-1.5487099,1.3432181,0.0,0.023989392,0.020759344,-0.00047671795,0.03172804,0.1739053577184677,0.17317892611026764,0.11927662044763565,1.4182230234146118
5,7,0,0,0.0,0.0,0.9,0.0,0.0,0.9,5,54,-2.0821636,1.9595671,0.88748884,0.046663906,0.024941087,0.89868546,-3.0111506,1.61876,0.0,0.046663903,0.024941325,-0.00131464,0.052927475,0.1739053577184677,0.17317892611026764,0.11927662044763565,1.4182230234146118
6,7,0,0,0.0,0.0,0.9,0.0,0.0,0.9,6,54,-1.7956779,0.48443413,0.8882743,0.0437803,0.002081275,0.8992523,-2.8242035,0.1446023,0.0,0.043780293,0.0020815134,-0.00074768066,0.043836124,0.1739053577184677,0.17317892611026764,0.11927662044763565,1.4182230234146118
7,7,0,0,0.0,0.0,0.9,0.0,0.0,0.9,7,54,-2.605292,-2.6363873,0.889258,0.056814384,-0.047275305,0.8975105,-3.683445,-3.0289311,0.0,0.05681438,-0.047275066,-0.0024894476,0.07395271,0.1739053577184677,0.17317892611026764,0.11927662044763565,1.4182230234146118
8,7,0,0,0.0,0.0,0.9,0.0,0.0,0.9,8,54,-2.3863184,-3.335134,0.89042664,0.05312066,-0.05877614,0.8970823,-3.4573116,-3.757795,0.0,0.053120654,-0.0587759,-0.0029177666,0.07927751,0.1739053577184677,0.17317892611026764,0.11927662044763565,1.4182230234146118
9,7,0,0,0.0,0.0,0.9,0.0,0.0,0.9,9,54,-1.5248469,-0.48411345,0.89164543,0.039086167,-0.015014529,0.8994174,-2.5232341,-0.9357805,0.0,0.039086163,-0.015014291,-0.000582695,0.041874774,0.1739053577184677,0.17317892611026764,0.11927662044763565,1.4182230234146118
10,7,0,0,0.0,0.0,0.9,0.0,0.0,0.9,10,54,-0.6903248,-1.4755749,0.8929081,0.024360659,-0.031224847,0.89941835,-1.5914035,-1.9821566,0.0,0.02436065,-0.03122449,-0.0005815029,0.039607424,0.1739053577184677,0.17317892611026764,0.11927662044763565,1.4182230234146118
11,7,0,0,0.0,0.0,0.9,0.0,0.0,0.9,11,54,0.7128632,-0.41921914,0.89427984,0.00036677346,-0.014574528,0.8999107,-0.03714913,-0.9334334,0.0,0.00036676973,-0.014574289,-8.928776e-05,0.014579177,0.1739053577184677,0.17317892611026764,0.11927662044763565,1.4182230234146118
